ROUGE-Type,Task Name,System Name,Avg_Recall,Avg_Precision,Avg_F-Score,Num Reference Summaries
ROUGE-SU4+StopWordRemoval,FNS30779,SYSTEM1.TXT,0.51659,0.02396,0.04579,4

ROUGE-L+StopWordRemoval,FNS30778,SYSTEM1.TXT,0.50801,0.21418,0.30132,3

ROUGE-1+StopWordRemoval,FNS30778,SYSTEM1.TXT,0.68534,0.13267,0.22231,3

ROUGE-2+StopWordRemoval,FNS30778,SYSTEM1.TXT,0.29375,0.04401,0.07655,3

ROUGE-SU4+StopWordRemoval,FNS30778,SYSTEM1.TXT,0.41868,0.05371,0.09521,3

ROUGE-L+StopWordRemoval,FNS30899,SYSTEM1.TXT,0.65411,0.10981,0.18806,3

ROUGE-1+StopWordRemoval,FNS30899,SYSTEM1.TXT,0.78756,0.05459,0.10211,3

ROUGE-2+StopWordRemoval,FNS30899,SYSTEM1.TXT,0.41556,0.02302,0.04362,3

ROUGE-SU4+StopWordRemoval,FNS30899,SYSTEM1.TXT,0.53974,0.02427,0.04645,3

ROUGE-L+StopWordRemoval,FNS31506,SYSTEM1.TXT,0.52063,0.20340,0.29252,3

ROUGE-1+StopWordRemoval,FNS31506,SYSTEM1.TXT,0.66502,0.09992,0.17373,3

ROUGE-2+StopWordRemoval,FNS31506,SYSTEM1.TXT,0.29624,0.03749,0.06655,3

ROUGE-SU4+StopWordRemoval,FNS31506,SYSTEM1.TXT,0.40267,0.04511,0.08114,3

ROUGE-L+StopWordRemoval,FNS31628,SYSTEM1.TXT,0.62788,0.12461,0.20794,3

ROUGE-1+StopWordRemoval,FNS31628,SYSTEM1.TXT,0.74314,0.04748,0.08925,3

ROUGE-2+StopWordRemoval,FNS31628,SYSTEM1.TXT,0.37142,0.01864,0.03549,3

ROUGE-SU4+StopWordRemoval,FNS31628,SYSTEM1.TXT,0.50896,0.02124,0.04078,3

ROUGE-L+StopWordRemoval,FNS32717,SYSTEM1.TXT,0.42815,0.16405,0.23721,3

ROUGE-1+StopWordRemoval,FNS32717,SYSTEM1.TXT,0.59917,0.11301,0.19016,3

ROUGE-2+StopWordRemoval,FNS32717,SYSTEM1.TXT,0.20982,0.03113,0.05421,3

ROUGE-SU4+StopWordRemoval,FNS32717,SYSTEM1.TXT,0.32684,0.04411,0.07772,3

ROUGE-L+StopWordRemoval,FNS31508,SYSTEM1.TXT,0.51761,0.17491,0.26147,3

ROUGE-1+StopWordRemoval,FNS31508,SYSTEM1.TXT,0.69331,0.09522,0.16744,3

ROUGE-2+StopWordRemoval,FNS31508,SYSTEM1.TXT,0.27023,0.03047,0.05476,3

ROUGE-SU4+StopWordRemoval,FNS31508,SYSTEM1.TXT,0.42091,0.03870,0.07089,3

ROUGE-L+StopWordRemoval,FNS31509,SYSTEM1.TXT,0.66627,0.18201,0.28591,4

ROUGE-1+StopWordRemoval,FNS31509,SYSTEM1.TXT,0.80406,0.10467,0.18523,4

ROUGE-2+StopWordRemoval,FNS31509,SYSTEM1.TXT,0.40690,0.04089,0.07431,4

ROUGE-SU4+StopWordRemoval,FNS31509,SYSTEM1.TXT,0.54262,0.04712,0.08671,4

ROUGE-L+StopWordRemoval,FNS32168,SYSTEM1.TXT,0.53977,0.23882,0.33113,3

ROUGE-1+StopWordRemoval,FNS32168,SYSTEM1.TXT,0.69928,0.23182,0.34821,3

ROUGE-2+StopWordRemoval,FNS32168,SYSTEM1.TXT,0.33129,0.08636,0.13701,3

ROUGE-SU4+StopWordRemoval,FNS32168,SYSTEM1.TXT,0.46675,0.10510,0.17157,3

ROUGE-L+StopWordRemoval,FNS31872,SYSTEM1.TXT,0.54195,0.22141,0.31438,4

ROUGE-1+StopWordRemoval,FNS31872,SYSTEM1.TXT,0.72662,0.15572,0.25648,4

ROUGE-2+StopWordRemoval,FNS31872,SYSTEM1.TXT,0.35300,0.05552,0.09595,4

ROUGE-SU4+StopWordRemoval,FNS31872,SYSTEM1.TXT,0.48349,0.06699,0.11768,4

ROUGE-L+StopWordRemoval,FNS31631,SYSTEM1.TXT,0.57526,0.14828,0.23578,3

ROUGE-1+StopWordRemoval,FNS31631,SYSTEM1.TXT,0.76320,0.09648,0.17131,3

ROUGE-2+StopWordRemoval,FNS31631,SYSTEM1.TXT,0.39510,0.03963,0.07203,3

ROUGE-SU4+StopWordRemoval,FNS31631,SYSTEM1.TXT,0.50713,0.04379,0.08062,3

ROUGE-L+StopWordRemoval,FNS31632,SYSTEM1.TXT,0.70629,0.11642,0.19990,4

ROUGE-1+StopWordRemoval,FNS31632,SYSTEM1.TXT,0.83798,0.05712,0.10696,4

ROUGE-2+StopWordRemoval,FNS31632,SYSTEM1.TXT,0.53684,0.02053,0.03955,4

ROUGE-SU4+StopWordRemoval,FNS31632,SYSTEM1.TXT,0.62781,0.02422,0.04663,4

ROUGE-L+StopWordRemoval,FNS31633,SYSTEM1.TXT,0.56021,0.13669,0.21976,4

ROUGE-1+StopWordRemoval,FNS31633,SYSTEM1.TXT,0.66486,0.06729,0.12221,4

ROUGE-2+StopWordRemoval,FNS31633,SYSTEM1.TXT,0.35769,0.02058,0.03892,4

ROUGE-SU4+StopWordRemoval,FNS31633,SYSTEM1.TXT,0.48615,0.02681,0.05082,4

ROUGE-L+StopWordRemoval,FNS33018,SYSTEM1.TXT,0.70758,0.09847,0.17288,3

ROUGE-1+StopWordRemoval,FNS33018,SYSTEM1.TXT,0.81663,0.03745,0.07161,3

ROUGE-2+StopWordRemoval,FNS33018,SYSTEM1.TXT,0.40734,0.01298,0.02515,3

ROUGE-SU4+StopWordRemoval,FNS33018,SYSTEM1.TXT,0.55114,0.01509,0.02937,3

ROUGE-L+StopWordRemoval,FNS31512,SYSTEM1.TXT,0.54569,0.17447,0.26440,4

ROUGE-1+StopWordRemoval,FNS31512,SYSTEM1.TXT,0.68550,0.07082,0.12838,4

ROUGE-2+StopWordRemoval,FNS31512,SYSTEM1.TXT,0.33407,0.02767,0.05111,4

ROUGE-SU4+StopWordRemoval,FNS31512,SYSTEM1.TXT,0.45961,0.03076,0.05766,4

ROUGE-L+StopWordRemoval,FNS32964,SYSTEM1.TXT,0.48259,0.09835,0.16339,4

ROUGE-1+StopWordRemoval,FNS32964,SYSTEM1.TXT,0.66517,0.06513,0.11864,4

ROUGE-2+StopWordRemoval,FNS32964,SYSTEM1.TXT,0.31557,0.02443,0.04535,4

ROUGE-SU4+StopWordRemoval,FNS32964,SYSTEM1.TXT,0.44542,0.02808,0.05282,4

ROUGE-L+StopWordRemoval,FNS32602,SYSTEM1.TXT,0.69468,0.10798,0.18690,6

ROUGE-1+StopWordRemoval,FNS32602,SYSTEM1.TXT,0.79026,0.05067,0.09524,6

ROUGE-2+StopWordRemoval,FNS32602,SYSTEM1.TXT,0.37434,0.01692,0.03238,6

ROUGE-SU4+StopWordRemoval,FNS32602,SYSTEM1.TXT,0.52437,0.02046,0.03938,6

ROUGE-L+StopWordRemoval,FNS31513,SYSTEM1.TXT,0.53935,0.11397,0.18818,3

ROUGE-1+StopWordRemoval,FNS31513,SYSTEM1.TXT,0.73776,0.06919,0.12651,3

ROUGE-2+StopWordRemoval,FNS31513,SYSTEM1.TXT,0.31238,0.02470,0.04578,3

ROUGE-SU4+StopWordRemoval,FNS31513,SYSTEM1.TXT,0.43859,0.03096,0.05784,3

ROUGE-L+StopWordRemoval,FNS31634,SYSTEM1.TXT,0.66639,0.07449,0.13400,4

ROUGE-1+StopWordRemoval,FNS31634,SYSTEM1.TXT,0.81051,0.05136,0.09660,4

ROUGE-2+StopWordRemoval,FNS31634,SYSTEM1.TXT,0.43318,0.02090,0.03988,4

ROUGE-SU4+StopWordRemoval,FNS31634,SYSTEM1.TXT,0.53358,0.02319,0.04445,4

ROUGE-L+StopWordRemoval,FNS31755,SYSTEM1.TXT,0.72078,0.07442,0.13492,4

ROUGE-1+StopWordRemoval,FNS31755,SYSTEM1.TXT,0.84130,0.03638,0.06974,4

ROUGE-2+StopWordRemoval,FNS31755,SYSTEM1.TXT,0.47381,0.01201,0.02343,4

ROUGE-SU4+StopWordRemoval,FNS31755,SYSTEM1.TXT,0.61588,0.01476,0.02882,4

ROUGE-L+StopWordRemoval,FNS31514,SYSTEM1.TXT,0.66379,0.16104,0.25920,4

ROUGE-1+StopWordRemoval,FNS31514,SYSTEM1.TXT,0.77091,0.09432,0.16808,4

ROUGE-2+StopWordRemoval,FNS31514,SYSTEM1.TXT,0.39099,0.03859,0.07024,4

ROUGE-SU4+StopWordRemoval,FNS31514,SYSTEM1.TXT,0.51877,0.04344,0.08016,4

ROUGE-L+StopWordRemoval,FNS32966,SYSTEM1.TXT,0.38222,0.24559,0.29904,3

ROUGE-1+StopWordRemoval,FNS32966,SYSTEM1.TXT,0.47017,0.25323,0.32917,3

ROUGE-2+StopWordRemoval,FNS32966,SYSTEM1.TXT,0.16269,0.07401,0.10174,3

ROUGE-SU4+StopWordRemoval,FNS32966,SYSTEM1.TXT,0.28681,0.10356,0.15217,3

ROUGE-L+StopWordRemoval,FNS33130,SYSTEM1.TXT,0.56492,0.13221,0.21428,3

ROUGE-1+StopWordRemoval,FNS33130,SYSTEM1.TXT,0.73311,0.07203,0.13116,3

ROUGE-2+StopWordRemoval,FNS33130,SYSTEM1.TXT,0.38444,0.02332,0.04397,3

ROUGE-SU4+StopWordRemoval,FNS33130,SYSTEM1.TXT,0.49614,0.02987,0.05635,3

ROUGE-L+StopWordRemoval,FNS30785,SYSTEM1.TXT,0.57494,0.16416,0.25540,4

ROUGE-1+StopWordRemoval,FNS30785,SYSTEM1.TXT,0.73675,0.08256,0.14848,4

ROUGE-2+StopWordRemoval,FNS30785,SYSTEM1.TXT,0.27712,0.02704,0.04927,4

ROUGE-SU4+StopWordRemoval,FNS30785,SYSTEM1.TXT,0.42643,0.03460,0.06400,4

ROUGE-L+StopWordRemoval,FNS32042,SYSTEM1.TXT,0.60963,0.22336,0.32693,3

ROUGE-1+StopWordRemoval,FNS32042,SYSTEM1.TXT,0.76265,0.17535,0.28514,3

ROUGE-2+StopWordRemoval,FNS32042,SYSTEM1.TXT,0.33292,0.06885,0.11410,3

ROUGE-SU4+StopWordRemoval,FNS32042,SYSTEM1.TXT,0.47057,0.08418,0.14281,3

ROUGE-L+StopWordRemoval,FNS31074,SYSTEM1.TXT,0.61922,0.13753,0.22507,3

ROUGE-1+StopWordRemoval,FNS31074,SYSTEM1.TXT,0.68644,0.07175,0.12992,3

ROUGE-2+StopWordRemoval,FNS31074,SYSTEM1.TXT,0.27983,0.02384,0.04393,3

ROUGE-SU4+StopWordRemoval,FNS31074,SYSTEM1.TXT,0.41794,0.03019,0.05632,3

ROUGE-L+StopWordRemoval,FNS32163,SYSTEM1.TXT,0.75981,0.11334,0.19725,3

ROUGE-1+StopWordRemoval,FNS32163,SYSTEM1.TXT,0.85482,0.05206,0.09815,3

ROUGE-2+StopWordRemoval,FNS32163,SYSTEM1.TXT,0.56371,0.01799,0.03486,3

ROUGE-SU4+StopWordRemoval,FNS32163,SYSTEM1.TXT,0.68515,0.02087,0.04050,3

ROUGE-L+StopWordRemoval,FNS30783,SYSTEM1.TXT,0.47182,0.14539,0.22229,3

ROUGE-1+StopWordRemoval,FNS30783,SYSTEM1.TXT,0.62438,0.09286,0.16167,3

ROUGE-2+StopWordRemoval,FNS30783,SYSTEM1.TXT,0.21519,0.02492,0.04466,3

ROUGE-SU4+StopWordRemoval,FNS30783,SYSTEM1.TXT,0.34633,0.03696,0.06680,3

ROUGE-L+StopWordRemoval,FNS30782,SYSTEM1.TXT,0.53707,0.11896,0.19478,3

ROUGE-1+StopWordRemoval,FNS30782,SYSTEM1.TXT,0.70135,0.08261,0.14781,3

ROUGE-2+StopWordRemoval,FNS30782,SYSTEM1.TXT,0.26391,0.02161,0.03995,3

ROUGE-SU4+StopWordRemoval,FNS30782,SYSTEM1.TXT,0.42975,0.03180,0.05922,3

ROUGE-L+StopWordRemoval,FNS32165,SYSTEM1.TXT,0.58499,0.13986,0.22575,3

ROUGE-1+StopWordRemoval,FNS32165,SYSTEM1.TXT,0.72003,0.06025,0.11120,3

ROUGE-2+StopWordRemoval,FNS32165,SYSTEM1.TXT,0.31121,0.02099,0.03933,3

ROUGE-SU4+StopWordRemoval,FNS32165,SYSTEM1.TXT,0.43753,0.02584,0.04880,3

ROUGE-L+StopWordRemoval,FNS32044,SYSTEM1.TXT,0.54081,0.27875,0.36788,5

ROUGE-1+StopWordRemoval,FNS32044,SYSTEM1.TXT,0.67881,0.23586,0.35008,5

ROUGE-2+StopWordRemoval,FNS32044,SYSTEM1.TXT,0.31608,0.09047,0.14068,5

ROUGE-SU4+StopWordRemoval,FNS32044,SYSTEM1.TXT,0.45881,0.11168,0.17963,5

ROUGE-L+StopWordRemoval,FNS32286,SYSTEM1.TXT,0.59165,0.11897,0.19810,4

ROUGE-1+StopWordRemoval,FNS32286,SYSTEM1.TXT,0.70877,0.05659,0.10482,4

ROUGE-2+StopWordRemoval,FNS32286,SYSTEM1.TXT,0.32106,0.01944,0.03666,4

ROUGE-SU4+StopWordRemoval,FNS32286,SYSTEM1.TXT,0.46280,0.02374,0.04517,4

ROUGE-L+StopWordRemoval,FNS31076,SYSTEM1.TXT,0.47040,0.13710,0.21232,3

ROUGE-1+StopWordRemoval,FNS31076,SYSTEM1.TXT,0.65707,0.08582,0.15181,3

ROUGE-2+StopWordRemoval,FNS31076,SYSTEM1.TXT,0.23843,0.02625,0.04730,3

ROUGE-SU4+StopWordRemoval,FNS31076,SYSTEM1.TXT,0.39927,0.03475,0.06393,3

ROUGE-L+StopWordRemoval,FNS30781,SYSTEM1.TXT,0.44203,0.13981,0.21243,4

ROUGE-1+StopWordRemoval,FNS30781,SYSTEM1.TXT,0.60827,0.06831,0.12282,4

ROUGE-2+StopWordRemoval,FNS30781,SYSTEM1.TXT,0.21408,0.01860,0.03423,4

ROUGE-SU4+StopWordRemoval,FNS30781,SYSTEM1.TXT,0.34869,0.02571,0.04789,4

ROUGE-L+StopWordRemoval,FNS31757,SYSTEM1.TXT,0.58089,0.15886,0.24949,4

ROUGE-1+StopWordRemoval,FNS31757,SYSTEM1.TXT,0.71559,0.13560,0.22799,4

ROUGE-2+StopWordRemoval,FNS31757,SYSTEM1.TXT,0.36809,0.04940,0.08712,4

ROUGE-SU4+StopWordRemoval,FNS31757,SYSTEM1.TXT,0.51098,0.05751,0.10338,4

ROUGE-L+StopWordRemoval,FNS31879,SYSTEM1.TXT,0.70984,0.11660,0.20029,4

ROUGE-1+StopWordRemoval,FNS31879,SYSTEM1.TXT,0.79862,0.08909,0.16030,4

ROUGE-2+StopWordRemoval,FNS31879,SYSTEM1.TXT,0.50037,0.03951,0.07324,4

ROUGE-SU4+StopWordRemoval,FNS31879,SYSTEM1.TXT,0.58054,0.04255,0.07929,4

ROUGE-L+StopWordRemoval,FNS31517,SYSTEM1.TXT,0.57347,0.12696,0.20789,4

ROUGE-1+StopWordRemoval,FNS31517,SYSTEM1.TXT,0.74073,0.08096,0.14597,4

ROUGE-2+StopWordRemoval,FNS31517,SYSTEM1.TXT,0.33366,0.02577,0.04784,4

ROUGE-SU4+StopWordRemoval,FNS31517,SYSTEM1.TXT,0.46631,0.03393,0.06326,4

ROUGE-L+StopWordRemoval,FNS32848,SYSTEM1.TXT,0.59174,0.19549,0.29389,3

ROUGE-1+StopWordRemoval,FNS32848,SYSTEM1.TXT,0.71931,0.13535,0.22784,3

ROUGE-2+StopWordRemoval,FNS32848,SYSTEM1.TXT,0.34099,0.04780,0.08384,3

ROUGE-SU4+StopWordRemoval,FNS32848,SYSTEM1.TXT,0.46937,0.05559,0.09940,3

ROUGE-L+StopWordRemoval,FNS32849,SYSTEM1.TXT,0.58028,0.24459,0.34413,3

ROUGE-1+StopWordRemoval,FNS32849,SYSTEM1.TXT,0.77987,0.17686,0.28833,3

ROUGE-2+StopWordRemoval,FNS32849,SYSTEM1.TXT,0.36611,0.06547,0.11108,3

ROUGE-SU4+StopWordRemoval,FNS32849,SYSTEM1.TXT,0.51480,0.07612,0.13263,3

ROUGE-L+StopWordRemoval,FNS32609,SYSTEM1.TXT,0.50684,0.13932,0.21856,3

ROUGE-1+StopWordRemoval,FNS32609,SYSTEM1.TXT,0.69611,0.06916,0.12581,3

ROUGE-2+StopWordRemoval,FNS32609,SYSTEM1.TXT,0.23803,0.01946,0.03598,3

ROUGE-SU4+StopWordRemoval,FNS32609,SYSTEM1.TXT,0.38949,0.02812,0.05246,3

